Transaction_ID,Customer_ID,Time_ID,Location_ID,Device_ID,Account_ID,Transaction_Type_ID,Recent_Transaction_Amount,Risk_Score,Is_Fraudulent
TXN000409,CUST00202,101,5,3,333,5,1863.850646,0.13,0
TXN000410,CUST00420,358,1,2,334,3,4922.556651,0,0
TXN000411,CUST00248,359,7,3,335,2,4414.147249,0.472,0
TXN000412,CUST00089,360,10,2,336,4,2951.495092,0.298,0
TXN000413,CUST00707,361,3,1,337,3,4663.026713,0.114,0
TXN000414,CUST00336,362,6,1,338,2,420.6680214,0.251,0
TXN000415,CUST00903,363,6,2,339,1,1904.96668,0.322,0
TXN000416,CUST00176,364,8,2,340,3,2591.680083,0.17,0
TXN000417,CUST00909,168,8,3,341,3,1008.968972,0.245,0
TXN000418,CUST00964,365,10,1,21,3,3631.866394,0.115,0
TXN000419,CUST00089,366,6,3,336,3,2898.734108,0.438,0
TXN000420,CUST00272,367,4,2,342,5,1574.313889,0.268,0
TXN000421,CUST00058,368,3,3,343,3,1872.980352,0.033,0
TXN000422,CUST00817,369,8,3,226,5,4703.899494,0.153,0
TXN000423,CUST00165,370,9,2,344,5,2358.778158,0.097,0
TXN000424,CUST00470,166,3,1,345,5,4816.986029,0.301,0
TXN000425,CUST00891,371,4,3,94,2,1494.336722,0.496,0
TXN000426,CUST00202,372,8,1,333,5,4694.323759,0.233,0
TXN000427,CUST00437,373,10,1,346,2,2940.548217,0.076,0
TXN000428,CUST00977,374,6,1,290,2,3472.541073,0.798,1
TXN000429,CUST00418,375,3,1,347,5,3131.0134,0.075,0
TXN000430,CUST00729,376,10,2,148,1,3805.709914,0.141,0
TXN000431,CUST00772,377,3,3,263,1,440.2279267,0.126,0
TXN000432,CUST00364,378,5,1,348,3,2493.930738,0.168,0
TXN000433,CUST00758,379,1,3,239,2,2192.0508,0.329,0
TXN000434,CUST00426,16,9,3,169,5,3338.082237,0.542,0
TXN000435,CUST00301,380,6,1,172,2,4181.994958,0.616,0
TXN000436,CUST00878,381,1,2,250,4,780.1764762,0.459,0
TXN000437,CUST00481,382,7,3,349,3,789.2374984,0.655,0
TXN000438,CUST00969,255,8,1,350,1,1295.603613,0.437,0
TXN000439,CUST00221,383,6,3,76,4,1798.554169,0.091,0
TXN000440,CUST00858,201,2,2,351,3,3649.073669,0.337,0
TXN000441,CUST00657,384,7,1,352,1,4526.270777,0,0
TXN000442,CUST00375,385,3,3,353,4,4757.926776,0.72,0
TXN000443,CUST00764,386,2,3,354,1,4032.865634,0.344,0
TXN000444,CUST00678,387,4,3,262,2,1506.368128,0.178,0
TXN000445,CUST00789,388,5,1,355,4,4042.14652,0.359,0
TXN000446,CUST00095,153,2,2,356,2,339.9617803,0.613,0
TXN000447,CUST00390,389,9,2,357,4,664.5419774,0.353,0
TXN000448,CUST00022,29,2,3,358,1,1481.954592,0.535,0
TXN000449,CUST00441,118,9,3,359,4,3874.50138,0.269,0
TXN000450,CUST00962,390,3,3,360,4,2442.970981,0.14,0
TXN000451,CUST00643,391,9,3,316,3,1018.755317,0.347,0
TXN000452,CUST00916,392,6,3,361,3,596.0496655,0.264,0
TXN000453,CUST00316,393,8,2,362,5,2775.508162,0.228,0
TXN000454,CUST00813,41,1,3,363,5,2531.3886,0,0
TXN000455,CUST00949,52,2,1,187,5,3284.09241,0,0
TXN000456,CUST00850,394,1,2,364,4,1419.777389,0.333,0
TXN000457,CUST00774,395,7,3,365,2,3622.784161,0.105,0
TXN000458,CUST00097,396,10,2,366,5,3178.368044,0.204,0
TXN000459,CUST00205,11,5,2,367,4,2491.648957,0.5,0
TXN000460,CUST00509,397,10,3,368,2,1322.999397,0.312,0
TXN000461,CUST00745,398,9,3,369,2,1229.040842,0.495,0
TXN000462,CUST00569,399,10,3,370,1,4335.981571,0.163,0
TXN000463,CUST00128,400,9,1,160,3,1390.029057,0.103,0
TXN000464,CUST00148,401,7,2,39,3,1986.183483,0.471,0
TXN000465,CUST00869,402,1,1,371,1,505.5083661,0.316,0
TXN000466,CUST00539,403,7,1,199,1,4436.101095,0.23,0
TXN000467,CUST00532,166,1,2,372,1,2503.253478,0.247,0
TXN000468,CUST00663,404,8,3,157,2,2111.807527,0.415,0
TXN000469,CUST00283,405,4,3,373,5,4290.925434,0.39,0
TXN000470,CUST00196,406,7,2,32,2,2907.995885,0.152,0
TXN000471,CUST00354,377,6,1,7,4,3783.119189,0.537,0
TXN000472,CUST00237,407,9,2,38,4,571.986448,0.509,0
TXN000473,CUST00961,408,9,3,374,2,4501.798815,0.18,0
TXN000474,CUST00264,137,10,1,64,2,133.2030231,0.209,0
TXN000475,CUST00500,256,9,1,375,3,4025.298808,0.159,0
TXN000476,CUST00389,409,3,2,376,3,3052.147771,0.338,0
TXN000477,CUST00868,286,7,2,377,5,679.3335079,0.111,0
TXN000478,CUST00790,410,3,2,378,5,4831.931414,0.386,0
TXN000479,CUST00534,411,2,3,379,4,2852.084113,0.194,0
TXN000480,CUST00214,66,6,1,380,2,815.9917418,0.41,0
TXN000481,CUST00407,412,3,1,168,5,3285.129389,0.504,0
TXN000482,CUST00519,413,2,2,381,3,4054.253006,0.094,0
TXN000483,CUST00861,22,2,1,382,5,3601.454603,0.304,0
TXN000484,CUST00177,414,3,2,383,3,2438.731799,0.4,0
TXN000485,CUST00408,308,7,1,130,3,4898.844671,0.344,0
TXN000486,CUST00219,415,9,1,384,4,3560.451241,0.411,0
TXN000487,CUST00298,416,7,3,385,4,3001.21074,0.285,0
TXN000488,CUST00958,417,6,3,12,1,1047.725196,0.174,0
TXN000489,CUST00337,418,5,3,386,3,488.4123834,0.432,0
TXN000490,CUST00587,419,8,2,71,1,4602.371776,0.398,0
TXN000491,CUST00066,420,7,1,259,5,4949.798036,0.244,0
TXN000492,CUST00711,123,10,3,69,4,4059.089557,0.399,0
TXN000493,CUST00971,421,9,3,387,1,2528.847754,0.119,0
TXN000494,CUST00302,282,1,1,388,2,3805.641104,0.198,0
TXN000495,CUST00902,296,3,2,389,5,4864.28646,0.526,0
TXN000496,CUST00320,387,5,1,390,1,3123.235971,0.117,0
TXN000497,CUST00377,422,8,3,391,5,4907.30613,0.272,0
TXN000498,CUST00010,423,3,1,254,2,4019.834929,0.654,0
TXN000499,CUST00155,424,4,1,392,4,3027.89669,0.257,0
TXN000500,CUST00456,425,2,2,393,1,3037.218417,0.184,0
TXN000501,CUST00120,426,5,1,394,2,4403.328116,0.146,0
TXN000502,CUST00953,427,7,1,395,5,4267.295332,0.507,0
TXN000503,CUST00867,277,6,2,10,3,4450.88224,0.432,0
TXN000504,CUST00405,210,7,1,396,2,3298.454085,0.499,0
TXN000505,CUST00885,428,5,2,286,1,2330.797036,0.427,0
TXN000506,CUST00702,429,10,2,397,4,2598.276522,0.605,0
TXN000507,CUST00579,430,10,3,296,4,3638.259328,0.054,0
TXN000508,CUST00521,431,2,2,103,4,1624.708029,0.193,0
TXN000509,CUST00848,431,6,2,274,3,2092.131136,0.312,0
TXN000510,CUST00126,432,1,2,398,1,4404.89817,0.553,0
TXN000511,CUST00528,433,4,1,399,1,3197.298261,0.294,0
TXN000512,CUST00168,254,7,3,400,1,1952.383333,0.526,0
TXN000513,CUST00359,434,6,3,401,5,755.7862587,0.357,0
TXN000514,CUST00981,435,8,1,178,4,2654.457058,0.082,0
TXN000515,CUST00223,436,2,1,402,3,3726.252077,0.417,0
TXN000516,CUST00507,348,4,3,403,4,3467.712458,0.279,0
TXN000517,CUST00401,228,7,3,78,2,4805.134318,0.272,0
TXN000518,CUST00736,437,4,3,404,5,3658.792134,0.386,0
TXN000519,CUST00186,438,8,1,405,2,3362.658748,0.372,0
TXN000520,CUST00577,439,5,3,406,3,174.3917714,0.336,0
TXN000521,CUST00425,440,1,3,407,4,4371.282336,0.756,1
TXN000522,CUST00210,441,2,3,408,3,4223.916253,0.053,0
TXN000523,CUST00828,442,4,3,306,5,4351.583779,0.32,0
TXN000524,CUST00198,443,4,2,409,1,4139.685749,0.688,0
TXN000525,CUST00845,444,10,3,410,1,1511.481353,0.03,0
TXN000526,CUST00490,445,4,2,89,3,3514.377089,0.618,0
TXN000527,CUST00309,264,6,2,411,2,1783.256244,0.165,0
TXN000528,CUST00387,446,2,3,257,4,4882.849025,0,0
TXN000529,CUST00164,447,9,1,412,3,1653.413375,0.274,0
TXN000530,CUST00596,448,8,1,293,5,4976.289574,0.584,0
TXN000531,CUST00968,449,3,1,413,1,1699.410135,0,0
TXN000532,CUST00847,450,4,1,414,4,3796.539912,0.676,0
TXN000533,CUST00310,451,1,3,415,4,4457.365715,0.681,0
TXN000534,CUST00367,452,2,2,416,5,1836.594765,0.054,0
TXN000535,CUST00841,453,3,1,417,4,3767.958833,0.143,0
TXN000536,CUST00724,380,5,3,418,1,2362.372245,0.276,0
TXN000537,CUST00340,159,7,3,419,3,3994.52483,0.173,0
TXN000538,CUST00566,454,4,2,420,3,1954.504922,0.199,0
TXN000539,CUST00142,455,9,2,421,4,3677.501691,0.327,0
TXN000540,CUST00073,75,8,2,422,2,243.0536421,0.325,0
TXN000541,CUST00275,456,6,3,228,1,2831.891221,0.234,0
TXN000542,CUST00711,457,4,2,69,2,3111.409807,0.349,0
TXN000543,CUST00947,290,6,1,41,5,3499.86001,0.102,0
TXN000544,CUST00928,458,2,2,423,5,915.8530387,0.326,0
TXN000545,CUST00697,459,7,1,424,2,3244.770376,0.081,0
TXN000546,CUST00248,460,6,1,335,4,4638.141828,0.449,0
TXN000547,CUST00547,461,8,1,425,2,3228.69277,0.445,0
TXN000548,CUST00767,462,2,3,426,2,3337.085719,0.133,0
TXN000549,CUST00208,463,9,3,427,5,2209.997013,0.181,0
TXN000550,CUST00551,464,2,3,428,1,1970.337983,0.276,0
TXN000551,CUST00551,465,8,2,428,1,715.3924057,0.504,0
TXN000552,CUST00080,466,9,2,165,5,2925.338348,0.395,0
TXN000553,CUST00853,364,7,1,429,3,596.3837844,0.148,0
TXN000554,CUST00705,467,7,2,45,3,316.1498778,0.535,0
TXN000555,CUST00975,468,6,2,430,3,3231.505389,0.216,0
TXN000556,CUST00490,98,3,3,89,4,2817.821514,0.253,0
TXN000557,CUST00668,469,6,2,431,2,4264.884445,0.306,0
TXN000558,CUST00897,470,9,2,108,5,1070.533245,0.218,0
TXN000559,CUST00558,471,7,1,158,2,3416.641123,0.308,0
TXN000560,CUST00477,472,3,1,432,5,1543.031075,0.596,0
TXN000561,CUST00701,264,4,3,433,4,1670.474564,0.347,0
TXN000562,CUST00005,473,4,3,434,4,43.25472499,0.269,0
TXN000563,CUST00560,474,7,2,56,1,4094.472843,0,0
TXN000564,CUST00774,475,6,3,365,4,2883.248021,0.359,0
TXN000565,CUST00437,325,8,1,346,4,142.8229905,0.129,0
TXN000566,CUST00959,476,3,3,435,2,1684.172985,0,0
TXN000567,CUST00223,477,9,1,402,5,2334.465129,0.251,0
TXN000568,CUST00660,478,2,3,43,4,3606.294915,0.149,0
TXN000569,CUST00402,479,7,2,436,3,2377.664233,0.292,0
TXN000570,CUST00150,435,5,2,323,4,3309.588696,0.671,0
TXN000571,CUST00112,480,9,3,437,2,4170.544508,0,0
TXN000572,CUST00914,481,1,2,438,2,4105.153344,0.384,0
TXN000573,CUST00281,482,1,3,439,4,85.85381105,0.4,0
TXN000574,CUST00582,483,6,1,139,5,3622.475272,0.308,0
TXN000575,CUST00249,484,3,3,440,3,3234.824051,0.167,0
TXN000576,CUST00423,485,9,2,441,1,1016.052431,0.359,0
TXN000577,CUST00451,486,4,2,442,2,3269.350829,0.435,0
TXN000578,CUST00365,487,10,3,443,2,3658.612782,0.275,0
TXN000579,CUST00442,488,7,3,307,3,1047.430049,0.77,1
TXN000580,CUST00245,209,5,1,444,5,1879.706092,0.365,0
TXN000581,CUST00285,489,5,3,445,2,3697.472377,0.292,0
TXN000582,CUST00540,270,7,3,255,1,671.5639924,0.483,0
TXN000583,CUST00146,490,4,1,161,5,287.9504739,0.236,0
TXN000584,CUST00142,491,5,2,421,3,2157.920089,0.358,0
TXN000585,CUST00707,159,10,2,337,5,2777.202884,0.524,0
TXN000586,CUST00860,492,9,2,119,3,4761.609173,0.311,0
TXN000587,CUST00519,197,2,2,381,1,4619.315523,0.211,0
TXN000588,CUST00672,493,8,1,446,1,1912.098329,0.192,0
TXN000589,CUST00324,494,4,2,447,1,4852.14563,0.305,0
TXN000590,CUST00422,138,8,3,448,1,3919.612118,0.38,0
TXN000591,CUST00700,495,2,2,449,3,3376.112543,0.133,0
TXN000592,CUST00510,496,1,3,450,3,2379.346089,0.455,0
TXN000593,CUST00544,497,10,1,141,4,4324.351646,0.334,0
TXN000594,CUST00504,498,6,3,147,1,2798.342475,0.464,0
TXN000595,CUST00643,499,1,1,316,1,314.7626616,0.511,0
TXN000596,CUST00483,500,7,2,17,5,2554.567949,0.489,0
TXN000597,CUST00176,373,2,3,340,3,1976.562405,0,0
TXN000598,CUST00053,384,5,3,93,1,2450.266908,0.361,0
TXN000599,CUST00829,305,5,1,451,3,4056.828436,0.433,0
TXN000600,CUST00131,501,1,3,452,2,479.9496475,0.497,0
TXN000601,CUST00817,502,1,1,226,4,3496.173139,0.425,0
TXN000602,CUST00895,503,7,3,186,5,1240.569174,0.155,0
TXN000603,CUST00813,504,1,1,363,2,440.1416089,0.225,0
TXN000604,CUST00723,22,3,1,453,2,1200.086541,0.551,0
TXN000605,CUST00482,505,9,1,454,3,1573.507992,0,0
TXN000606,CUST00124,506,3,3,455,5,183.3789761,0.227,0
TXN000607,CUST00564,507,8,2,456,5,1633.761736,0.224,0
TXN000608,CUST00179,508,10,2,457,5,258.1138715,0.713,0
TXN000609,CUST00167,461,5,2,458,5,3364.546696,0.186,0
TXN000610,CUST00252,509,1,2,271,1,2624.090979,0.52,0
TXN000611,CUST00055,510,8,1,246,5,4128.040758,0.126,0
TXN000612,CUST00446,298,10,3,109,5,1000.497435,0.466,0
TXN000613,CUST00996,511,9,3,459,5,4476.383046,0.476,0
TXN000614,CUST00732,512,4,2,460,1,4577.741625,0.739,0
TXN000615,CUST00255,28,7,3,461,3,3517.564993,0.159,0
TXN000616,CUST00729,141,6,2,148,1,886.3108221,0.229,0
TXN000617,CUST00625,513,9,2,462,4,1941.579761,0.672,0
TXN000618,CUST00399,514,8,1,463,3,4358.470743,0.779,1
TXN000619,CUST00191,515,6,2,464,1,2854.849053,0.191,0
TXN000620,CUST00564,394,2,3,456,2,4367.972201,0.298,0
TXN000621,CUST00114,516,9,3,256,1,4937.770199,0.345,0
TXN000622,CUST00978,517,3,1,465,2,4900.616791,0.462,0
TXN000623,CUST00686,322,8,2,466,3,3382.699281,0,0
TXN000624,CUST00824,303,8,1,467,3,3933.711014,0.347,0
TXN000625,CUST00646,518,3,3,468,2,343.1755132,0,0
TXN000626,CUST00232,519,10,1,266,1,102.1455281,0.819,1
TXN000627,CUST00902,520,3,1,389,3,650.1388342,0.443,0
TXN000628,CUST00463,134,5,2,124,1,3967.768975,0.545,0
TXN000629,CUST00042,239,9,3,117,4,536.1651476,0.47,0
TXN000630,CUST00091,521,10,1,469,5,4351.397915,0.125,0
TXN000631,CUST00885,522,5,2,286,1,3906.255442,0.524,0
TXN000632,CUST00397,453,1,3,470,4,4856.131986,0.522,0
TXN000633,CUST00423,523,10,2,441,2,744.0938918,0.475,0
TXN000634,CUST00270,524,8,3,471,4,3367.941943,0.423,0
TXN000635,CUST00934,525,6,2,48,1,1898.800461,0.224,0
TXN000636,CUST00296,526,4,1,472,4,3830.727178,0.152,0
TXN000637,CUST00597,527,1,2,473,5,720.5133907,0.442,0
TXN000638,CUST00264,528,8,2,64,5,2136.456324,0.349,0
TXN000639,CUST00871,529,3,2,99,2,84.18818888,0.499,0
TXN000640,CUST00593,530,1,3,474,2,4263.645892,0.514,0
TXN000641,CUST00223,531,7,2,402,5,4118.702375,0.371,0
TXN000642,CUST00194,532,7,3,475,5,585.7363298,0.537,0
TXN000643,CUST00921,229,6,3,476,3,1484.414504,0.366,0
TXN000644,CUST00434,533,5,1,477,5,883.5875784,0.222,0
TXN000645,CUST00212,534,2,1,37,2,3584.980512,0.114,0
TXN000646,CUST00045,144,8,2,6,5,246.1934425,0.531,0
TXN000647,CUST00884,219,10,1,92,5,4576.111092,0.001,0
TXN000648,CUST00434,535,5,3,477,2,2526.883155,0.465,0
TXN000649,CUST00133,536,7,3,478,5,1919.695979,0.293,0
TXN000650,CUST00304,537,6,3,91,5,4237.98899,0.235,0
TXN000651,CUST00461,538,8,2,22,3,661.494886,0.208,0
TXN000652,CUST00265,485,10,1,211,5,1564.587524,0.608,0
TXN000653,CUST00807,104,10,1,479,2,1993.812577,0.273,0
TXN000654,CUST00208,539,6,1,427,3,4626.249615,0.224,0
TXN000655,CUST00777,540,8,3,47,1,4895.315567,0.229,0
TXN000656,CUST00167,291,9,2,458,2,4432.519307,0.395,0
TXN000657,CUST00685,289,10,3,480,2,2227.802286,0.231,0
TXN000658,CUST00127,541,2,2,481,1,933.2090804,0.758,1
TXN000659,CUST00028,542,3,3,273,4,897.4995904,0.281,0
TXN000660,CUST00883,153,10,2,482,5,3577.6412,0,0
TXN000661,CUST00004,543,1,3,483,1,3312.08642,0.08,0
TXN000662,CUST00060,544,3,2,484,5,3133.460659,0.212,0
TXN000663,CUST00279,545,3,2,485,2,4580.125704,0.254,0
TXN000664,CUST00075,122,1,2,486,1,1122.943042,0.309,0
TXN000665,CUST00243,546,6,2,487,4,3511.882885,0.09,0
TXN000666,CUST00346,547,7,1,136,5,298.8928719,0.16,0
TXN000667,CUST00002,444,3,3,488,1,3896.212412,0.562,0
TXN000668,CUST00476,548,2,2,18,3,2187.03769,0.252,0
TXN000669,CUST00590,549,10,1,489,4,3599.189614,0.331,0
TXN000670,CUST00445,550,5,2,490,5,172.6081872,0,0
TXN000671,CUST00068,314,8,3,491,5,1525.971706,0.254,0
TXN000672,CUST00174,551,4,3,492,3,2630.154166,0.186,0
TXN000673,CUST00754,552,8,1,493,4,2617.90538,0.391,0
TXN000674,CUST00357,553,7,1,494,4,4491.030259,0.274,0
TXN000675,CUST00383,554,10,1,495,3,2856.961324,0.326,0
TXN000676,CUST00208,555,2,1,427,1,1177.935559,0.551,0
TXN000677,CUST00417,538,2,3,496,2,2801.692495,0.27,0
TXN000678,CUST00372,556,8,2,497,4,4793.556509,0.282,0
TXN000679,CUST00220,557,4,3,498,1,3576.081265,0.789,1
TXN000680,CUST00619,558,10,2,499,1,241.3541142,0,0
TXN000681,CUST00569,559,6,1,370,3,2750.611427,0.1,0
TXN000682,CUST00964,560,7,2,21,1,3589.592317,0.157,0
TXN000683,CUST00780,561,7,1,500,1,4032.642597,0.175,0
TXN000684,CUST00189,562,6,2,501,2,4025.428654,0.358,0
TXN000685,CUST00826,563,1,3,112,1,993.054032,0.281,0
TXN000686,CUST00813,564,7,3,363,1,2315.368744,0.514,0
TXN000687,CUST00693,54,10,1,215,2,1442.939833,0.197,0
TXN000688,CUST00137,565,8,2,123,3,4482.315086,0.419,0
TXN000689,CUST00423,173,8,1,441,4,1353.43682,0.497,0
TXN000690,CUST00545,304,4,2,502,3,2903.635173,0.42,0
TXN000691,CUST00636,566,8,2,503,5,4280.703176,0.068,0
TXN000692,CUST00535,12,8,1,251,3,3772.079485,0.47,0
TXN000693,CUST00094,501,1,3,55,5,3501.10071,0.213,0
TXN000694,CUST00735,567,6,2,504,4,2124.490862,0.146,0
TXN000695,CUST00827,568,8,2,505,1,3385.731929,0.254,0
TXN000696,CUST00768,460,8,1,162,4,4201.501596,0.08,0
TXN000697,CUST00950,265,1,3,506,2,4864.236967,0.403,0
TXN000698,CUST00057,569,3,2,44,4,3188.002766,0.358,0
TXN000699,CUST00879,570,8,2,507,4,4833.632519,0.564,0
TXN000700,CUST00454,301,8,1,508,3,1581.476135,0.169,0
TXN000701,CUST00711,500,6,2,69,5,1707.031444,0,0
TXN000702,CUST00079,571,10,2,509,3,2443.101744,0.644,0
TXN000703,CUST00202,572,6,1,333,3,3484.659348,0.287,0
TXN000704,CUST00381,150,3,2,510,3,1534.715491,0.377,0
TXN000705,CUST00542,286,1,3,511,5,1312.082743,0.555,0
TXN000706,CUST00692,573,1,3,512,5,434.1704085,0.064,0
TXN000707,CUST00851,574,7,3,149,5,4229.471432,0.061,0
TXN000708,CUST00337,575,2,1,386,2,2406.101081,0,0
TXN000709,CUST00916,527,3,3,361,1,609.3828268,0.039,0
TXN000710,CUST00903,576,2,1,339,1,4756.075641,0.618,0
TXN000711,CUST00881,577,1,1,184,4,2072.694333,0.212,0
TXN000712,CUST00515,578,8,2,513,3,4948.227168,0.503,0
TXN000713,CUST00448,579,3,3,514,2,1824.146506,0.369,0
TXN000714,CUST00573,269,10,3,237,5,1332.182425,0.412,0
TXN000715,CUST00424,500,10,2,515,2,205.2723506,0.282,0
TXN000716,CUST00967,62,8,3,95,5,3693.957464,0.334,0
TXN000717,CUST00117,199,9,1,516,1,2535.628332,0.276,0
TXN000718,CUST00160,514,8,2,175,5,4891.584262,0.31,0
TXN000719,CUST00902,580,4,1,389,4,2355.390199,0.066,0
TXN000720,CUST00765,225,5,3,59,3,486.9914074,0.369,0
TXN000721,CUST00775,581,8,1,517,3,743.1560375,0.379,0
TXN000722,CUST00754,582,7,2,493,3,4271.18665,0.039,0
TXN000723,CUST00277,583,5,2,518,5,1991.446902,0.595,0
TXN000724,CUST00988,150,1,3,278,3,4980.02243,0.325,0
TXN000725,CUST00166,584,5,3,519,1,4419.022517,0,0
TXN000726,CUST00662,261,7,1,520,5,4953.83542,0.317,0
TXN000727,CUST00022,507,6,1,358,1,2286.029738,0.48,0
TXN000728,CUST00890,585,4,2,521,5,959.9166626,0.165,0
TXN000729,CUST00668,586,7,1,431,4,2044.206129,0.408,0
TXN000730,CUST00948,587,6,1,27,2,3305.497559,0.537,0
TXN000731,CUST00557,588,9,2,522,3,499.9242567,0.094,0
TXN000732,CUST00355,262,3,2,523,3,2315.377273,0.094,0
TXN000733,CUST00738,589,5,2,524,4,1475.718629,0.282,0
TXN000734,CUST00912,590,1,2,525,3,1587.454596,0.445,0
TXN000735,CUST00390,508,5,2,357,5,1156.247204,0.85,1
TXN000736,CUST00619,327,6,2,499,3,4194.682156,0.373,0
TXN000737,CUST00693,591,7,3,215,4,4600.258219,0.121,0
TXN000738,CUST00763,592,3,3,526,2,4811.716978,0.671,0
TXN000739,CUST00962,593,4,3,360,4,4130.139982,0.184,0
TXN000740,CUST00292,594,7,2,527,2,1815.375612,0.114,0
TXN000741,CUST00285,595,5,1,445,4,2261.935345,0.776,1
TXN000742,CUST00619,364,9,1,499,5,3304.50129,0,0
TXN000743,CUST00974,596,9,3,100,1,4739.412462,0.411,0
TXN000744,CUST00291,597,10,1,301,1,845.1328241,0.494,0
TXN000745,CUST00031,598,7,2,134,1,3124.771484,0.389,0
TXN000746,CUST00675,599,4,1,53,5,2099.306131,0.083,0
TXN000747,CUST00435,600,8,3,216,2,4391.398757,0.336,0
TXN000748,CUST00485,601,2,3,528,2,4955.779163,0,0
TXN000749,CUST00622,602,9,2,197,3,4128.462456,0.288,0
TXN000750,CUST00829,603,9,1,451,1,2934.934953,0.199,0
TXN000751,CUST00302,392,10,1,388,3,84.06751606,0.199,0
TXN000752,CUST00697,604,10,3,424,4,2567.35832,0.201,0
TXN000753,CUST00830,605,6,1,529,4,420.7586636,0.366,0
TXN000754,CUST00809,495,1,3,530,3,2206.099905,0,0
TXN000755,CUST00432,326,1,3,65,1,3608.810257,0.195,0
TXN000756,CUST00098,606,8,2,120,5,3222.421667,0.419,0
TXN000757,CUST00662,308,10,1,520,4,142.7607986,0.496,0
TXN000758,CUST00290,34,10,3,531,3,1699.846698,0.311,0
TXN000759,CUST00292,493,7,1,527,1,3270.806781,0.317,0
TXN000760,CUST00589,538,7,1,532,2,884.0405337,0.389,0
TXN000761,CUST00756,602,9,3,533,3,4914.471693,0.06,0
TXN000762,CUST00755,607,8,2,233,5,3277.818018,0.065,0
TXN000763,CUST00651,608,7,2,534,4,1569.559183,0.532,0
TXN000764,CUST00407,609,7,1,168,1,1240.151146,0.021,0
TXN000765,CUST00024,608,10,1,127,3,4482.284835,0.308,0
TXN000766,CUST00990,33,4,1,2,4,2384.23624,0.428,0
TXN000767,CUST00377,610,10,3,391,3,1719.018429,0.742,0
TXN000768,CUST00794,441,7,3,535,3,584.4055957,0.242,0
TXN000769,CUST00648,611,9,2,536,2,1521.468378,0.266,0
TXN000770,CUST00073,612,3,2,422,3,4251.375169,0.204,0
TXN000771,CUST00845,613,4,1,410,1,1645.960605,0.587,0
TXN000772,CUST00772,36,6,1,263,1,976.7163273,0.266,0
TXN000773,CUST00014,606,3,3,537,5,2619.550175,0.406,0
TXN000774,CUST00824,614,9,2,467,5,2151.374599,0.341,0
TXN000775,CUST00037,522,4,2,538,3,1446.026326,0.378,0
TXN000776,CUST00745,615,1,2,369,5,2781.506825,0.155,0
TXN000777,CUST00673,56,10,1,539,5,2598.965931,0.115,0
TXN000778,CUST00358,616,10,2,540,1,3141.894426,0.268,0
TXN000779,CUST00517,114,8,1,541,1,2773.95382,0.384,0
TXN000780,CUST00358,586,1,3,540,5,4586.98156,0.524,0
TXN000781,CUST00194,617,3,1,475,4,4054.810305,0.431,0
TXN000782,CUST00808,618,3,1,542,2,4778.584427,0.005,0
TXN000783,CUST00207,619,8,2,543,1,1310.203776,0.44,0
TXN000784,CUST00328,123,9,1,544,3,464.3337236,0.27,0
TXN000785,CUST00116,620,10,3,545,4,2510.791225,0,0
TXN000786,CUST00391,621,7,3,267,3,1164.159084,0.263,0
TXN000787,CUST00110,35,7,1,113,3,3487.544839,0.422,0
TXN000788,CUST00966,622,1,1,223,1,4945.686754,0.085,0
TXN000789,CUST00273,623,4,2,77,5,3377.422096,0.56,0
TXN000790,CUST00684,344,6,1,81,5,1816.415643,0.19,0
TXN000791,CUST00243,529,7,3,487,3,3559.555039,0.178,0
TXN000792,CUST00436,624,3,3,546,5,1471.971654,0.089,0
TXN000793,CUST00343,126,7,2,547,4,4121.441994,0.229,0
TXN000794,CUST00446,625,4,1,109,2,4567.855077,0.598,0
TXN000795,CUST00366,626,6,1,548,2,831.3227552,0.425,0
TXN000796,CUST00011,41,10,3,549,4,3317.912815,0.553,0
TXN000797,CUST00076,289,5,2,550,5,4385.417917,0.278,0
TXN000798,CUST00077,627,2,2,132,1,3081.34594,0.493,0
TXN000799,CUST00149,135,2,1,551,4,3962.653129,0.6,0
TXN000800,CUST00797,628,2,1,552,5,3508.218445,0.246,0
TXN000801,CUST00845,629,7,2,410,4,3210.801335,0.401,0
TXN000802,CUST00349,338,2,3,553,3,4566.601027,0.188,0
TXN000803,CUST00692,630,1,1,512,4,3387.973913,0.212,0
TXN000804,CUST00797,631,2,3,552,3,4350.73072,0.396,0
TXN000805,CUST00111,632,2,3,554,4,3188.847724,0.1,0
TXN000806,CUST00247,633,10,1,555,2,313.0235007,0.218,0
TXN000807,CUST00827,634,4,1,505,3,4675.945767,0.102,0
TXN000808,CUST00025,624,1,1,556,2,3948.525904,0.487,0
TXN000809,CUST00155,454,5,1,392,1,3545.325747,0.074,0
TXN000810,CUST00787,635,4,2,557,3,455.1974223,0.135,0
TXN000811,CUST00784,636,6,2,558,3,2889.07126,0.568,0
TXN000812,CUST00792,637,5,3,559,2,1107.421727,0,0
TXN000813,CUST00453,358,7,1,191,3,4537.925109,0.76,1
TXN000814,CUST00227,389,1,3,560,1,939.2138081,0.188,0
TXN000815,CUST00882,638,10,1,561,4,424.3417274,0.303,0
TXN000816,CUST00277,472,7,1,518,2,3850.609348,0.298,0
TXN000817,CUST00300,639,9,1,3,1,4304.578285,0.224,0
TXN000818,CUST00025,640,10,2,556,2,2926.928699,0.576,0
